time,title,description,object,confidence
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.62
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.56
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.53
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.92
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.84
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.56
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.88
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.87
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.90
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.82
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.92
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.90
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.83
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.83
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.57
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.95
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.88
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.64
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.92
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.95
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.65
00:00:00,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.59
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.53
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.96
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.71
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.58
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.69
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.68
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.74
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.83
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.54
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.73
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.52
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.76
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.71
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.62
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.78
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.76
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.74
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.81
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.77
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.75
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.76
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.74
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.86
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.66
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.84
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.72
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.77
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.71
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.82
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.52
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.50
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.65
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.59
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.86
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.58
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.57
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.64
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.67
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.60
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.93
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.62
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.58
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.50
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.66
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.91
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.68
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.89
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.96
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.51
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.97
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:01,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.62
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.97
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.90
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.70
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.55
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.84
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.63
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.97
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.85
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.70
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.71
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.98
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.95
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.94
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.61
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.52
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,1.00
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,truck,0.99
00:00:02,Laincreblemaniobradeuncochequeevitachocarenunaauto,Objetos,car,0.99
